,SatName,Time,longitude,latitude,altitude,px,py,pz,TimeString
594,SUOMI100,2022-01-06 03:49:30,97.35025802579933,2.8092101905091647,587.6330181083739,-0.009864692427278018,-0.0020036661636334877,-0.07048143193209465,2022-01-06 03:49:30
595,SUOMI100,2022-01-06 03:49:35,97.28825629994262,2.498781315553967,587.7161752007239,-0.009800370130385979,-0.0016225580516882508,-0.07049928620148979,2022-01-06 03:49:35
596,SUOMI100,2022-01-06 03:49:40,97.22627488174551,2.1883575698925495,587.8004955615605,-0.009735760909727175,-0.0012414162266013477,-0.07051505293863784,2022-01-06 03:49:40
597,SUOMI100,2022-01-06 03:49:45,97.16431137316994,1.8779393543002103,587.8859773396335,-0.009670866717289688,-0.0008602520793642467,-0.07052873182734876,2022-01-06 03:49:45
598,SUOMI100,2022-01-06 03:49:50,97.10236338212056,1.5675270695930046,587.9726185534106,-0.00960568951358984,-0.0004790770005340568,-0.07054032261551196,2022-01-06 03:49:50
599,SUOMI100,2022-01-06 03:49:55,97.04042851891893,1.257121116219108,588.0604170912122,-0.009540231267519277,-9.790237934748197e-05,-0.07054982511511289,2022-01-06 03:49:55
600,SUOMI100,2022-01-06 03:50:00,96.97850439636507,0.9467218926011999,588.1493707117114,-0.009474493955924333,0.00028326039869889505,-0.07055723920225562,2022-01-06 03:50:00
601,SUOMI100,2022-01-06 03:50:05,96.91658863260176,0.6363297988901774,588.239477042928,-0.009408479564329615,0.0006643999476226121,-0.0705625648170415,2022-01-06 03:50:05
602,SUOMI100,2022-01-06 03:50:10,96.85467884439906,0.32594523447487855,588.3307335829812,-0.009342190086345046,0.0010455048843968175,-0.07056580196364008,2022-01-06 03:50:10
603,SUOMI100,2022-01-06 03:50:15,96.79277265305632,0.015568596302544816,588.4231377006696,-0.009275627523238088,0.0014265638313683006,-0.07056695071025706,2022-01-06 03:50:15
604,SUOMI100,2022-01-06 03:50:20,96.7308676792,-0.29479971523316795,588.516686633887,-0.009208793885101756,0.0018075654095448352,-0.07056601118907949,2022-01-06 03:50:20
605,SUOMI100,2022-01-06 03:50:25,96.66896154258083,-0.6051593033549714,588.6113774917295,-0.009141691189317699,0.0021884982473808984,-0.0705629835962862,2022-01-06 03:50:25
606,SUOMI100,2022-01-06 03:50:30,96.60705186542386,-0.9155097704368905,588.7072072533792,-0.009074321461395755,0.0025693509759454453,-0.07055786819199915,2022-01-06 03:50:30
607,SUOMI100,2022-01-06 03:50:35,96.54513626679928,-1.2258507187110081,588.8041727684333,-0.009006686734777404,0.0029501122300376794,-0.07055066530027451,2022-01-06 03:50:35
608,SUOMI100,2022-01-06 03:50:40,96.48321236737827,-1.536181751128042,588.902270757312,-0.00893878905057335,0.003330770649651211,-0.07054137530905775,2022-01-06 03:50:40
609,SUOMI100,2022-01-06 03:50:45,96.42127778263206,-1.8465024713499354,589.0014978114671,-0.008870630457491997,0.003711314880345381,-0.07052999867013554,2022-01-06 03:50:45
610,SUOMI100,2022-01-06 03:50:50,96.35933012911897,-2.1568124824940216,589.1018503931399,-0.008802213012043697,0.004091733572085753,-0.07051653589914378,2022-01-06 03:50:50
611,SUOMI100,2022-01-06 03:50:55,96.29736701793477,-2.4671113883737155,589.203324836013,-0.008733538778197127,0.004472015381146167,-0.07050098757548993,2022-01-06 03:50:55
612,SUOMI100,2022-01-06 03:51:00,96.23538605702393,-2.777398793906968,589.3059173455437,-0.008664609827214542,0.004852148970988381,-0.07048335434227247,2022-01-06 03:51:00
613,SUOMI100,2022-01-06 03:51:05,96.1733848517374,-3.087674303027775,589.4096239985257,-0.00859542823804244,0.005232123010082563,-0.07046363690634845,2022-01-06 03:51:05
614,SUOMI100,2022-01-06 03:51:10,96.11136100136086,-3.397937518678286,589.5144407433377,-0.008525996097245738,0.005611926172279956,-0.07044183603832892,2022-01-06 03:51:10
615,SUOMI100,2022-01-06 03:51:15,96.04931210117549,-3.7081880482093887,589.6203634020306,-0.008456315497724602,0.0059915471438024,-0.07041795257213762,2022-01-06 03:51:15
616,SUOMI100,2022-01-06 03:51:20,95.98723573966844,-4.018425495050712,589.7273876678221,-0.008386388540505328,0.006370974613424063,-0.07039198740554449,2022-01-06 03:51:20
617,SUOMI100,2022-01-06 03:51:25,95.92512950000558,-4.328649465395163,589.8355091076418,-0.008316217333176851,0.006750197280987226,-0.07036394149962726,2022-01-06 03:51:25
618,SUOMI100,2022-01-06 03:51:30,95.86299095829773,-4.638859564302975,589.944723161168,-0.008245803990660588,0.007129203853188019,-0.07033381587900803,2022-01-06 03:51:30
619,SUOMI100,2022-01-06 03:51:35,95.8008176831719,-4.949055397982331,590.0550251419157,-0.008175150634668428,0.007507983046486632,-0.07030161163161325,2022-01-06 03:51:35
620,SUOMI100,2022-01-06 03:51:40,95.73860723631171,-5.259236571562327,590.16641023681,-0.008104259394103636,0.00788652358493274,-0.07026732990882201,2022-01-06 03:51:40
621,SUOMI100,2022-01-06 03:51:45,95.67635716810298,-5.569402692444338,590.2788735077638,-0.008033132404228614,0.008264814204592871,-0.07023097192504305,2022-01-06 03:51:45
622,SUOMI100,2022-01-06 03:51:50,95.61406502297345,-5.87955336654817,590.3924098907262,-0.007961771807447164,0.008642843649345765,-0.07019253895805569,2022-01-06 03:51:50
623,SUOMI100,2022-01-06 03:51:55,95.55172833411216,-6.1896881991329975,590.5070141963383,-0.007890179753045427,0.009020600672265712,-0.07015203234888587,2022-01-06 03:51:55
624,SUOMI100,2022-01-06 03:52:00,95.4893446236874,-6.499806798113806,590.6226811116114,-0.007818358396350143,0.009398074040038455,-0.07010945350129519,2022-01-06 03:52:00
625,SUOMI100,2022-01-06 03:52:05,95.42691140567074,-6.809908770306067,590.7394051989352,-0.007746309899517064,0.009775252528761267,-0.07006480388217616,2022-01-06 03:52:05
